product_id,brand_id,product_name,description,ingredients,highlights
pimprod2036935,53,Maracuja Juicy Lip Crème,"BenefitsLuxurious formula is super buttery & lightweight with a satin gloss finishCushiony formula is as soft & comfy as a cashmere sweaterTransfer-proof, so you can sip, snack & kiss - Maracuja superfruit complex hydrates for 12 hrs & smoothsSkincare for your lips!twist-up applicator for quick & precise applicationVegan & cruelty-freeFeaturesFull coverage satin finish 12-hr hydration transfer-proof 100% said this lip crème:Makes my lips appear smoother -Made my lips feel more moisturizedMade my lips feel conditioned - made my lips feel nourishedIs easier to use than a lipstick100% would recommend to a friend vegan dermatologist-tested*based on a consumer panel & clinical study of 32 subjectsKey IngredientsMaracuja oil: rich in essential fatty acids & vitamin C for firmer, brighter, smoother-looking lips grapeseed oil: antioxidant & moisturizerGoji: smooths & moisturizesAcai: powerful antioxidant packed with vitamins A, B, C & E to help restore moistureAcerola: antioxidant rich pomegranate: provides maximum hydrationWatermelon: rich in vitamin C & hydratesStrawberry: rich in vitamin CBlueberry: packed with vitamin A, C & EPeach: hydrates & nourishes cranberry: boosts radianceLemon: antioxidant-richPassion fruit: rich in vitamins A & C, hydrating & plumpingVitamin E: natural preservative that also acts as an emollient & antioxidantHyaluronic acid: delivers moisture for firmer, more supple-looking lips","Hydrogenated Polyisobutene, Octyldodecanol, Phenyl Trimethicone, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Diisostearyl Malate, Pentaerythrityl Tetraisostearate, Bis-Diglyceryl Polyacyladipate-2, Propylene Glycol Dibenzoate, HDI/Trimethylol Hexyllactone Crosspolymer, Euphorbia Cerifera (Candelilla) Wax/Candelilla Cera/Cire De Candelilla, Synthetic Wax, Caprylic/Capric Triglyceride, Polyglyceryl-2 Isopalmitate/Sebacate, Polyethylene, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Polyglyceryl-2 Triisostearate, Passiflora Edulis Seed Oil, Silica Dimethyl Silylate, Ethylhexyl Palmitate, Stearalkonium Hectorite, Flavor/Aroma, Benzyl Benzoate, Silica, Propylene Carbonate, Polyglyceryl-2 Diisostearate, Caprylyl Glycol, Vitis Vinifera (Grape) Seed Oil, Butylene Glycol, Benzyl Alcohol, Phenoxyethanol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Sodium Hyaluronate, Hexylene Glycol, Tocopheryl Acetate, Citrullus Lanatus (Watermelon) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Euterpe Oleracea Fruit Extract, Fragaria Vesca (Strawberry) Fruit Extract, Lycium Barbarum Fruit Extract, Malpighia Punicifolia (Acerola) Fruit Extract, Passiflora Incarnata Fruit Extract, Prunus Persica (Peach) Fruit Extract, Punica Granatum Fruit Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Tocopherol, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492), Blue 1 Lake (CI 42090), Red 7 Lake (CI 15850), Yellow 6 Lake (CI 15985).","Clean Ingredients, Cruelty Free, Vegan, Give Back"
pimprod2036943,33,Pure Color Cream Lipstick,"BenefitsLong-lasting lipstick saturates lips with statement-making, wearable color designed to flatter all skintones.High-performance lipstick stays color true & wears for 10 impactful hours while resisting bleeding, feathering and creasingCrème finish: Dimensional color glides on effortlessly to a smooth, satin finishFeaturesFull coverage lipstick with plumping, nourishing & conditioning benefitsExpertly designed lipstick bullet is perfectly shaped to help sculpt the curves of your lips with effortless precisionThe golden case with its magnetic cap is a delight to have & to holdKey IngredientsFeatured Ingredient: Moisture Lock ComplexRich, naturally derived* Moisture Lock Complex features a blend of potent oils plus a powerful plant extract to instantly condition & plump while maintaining moisture on lips over timePotent oil blend: Red Raspberry seed oil, Meadowfoam & Apricot seed oils nourish and condition lipsSalicornea Herbacea Extract: Powerful plant extract maintains lips' moisture and comfort over time.*Per ISO Standard 16128. From plant sources, non-petroleum mineral sources, and/or water.","Octyldodecanol, Neopentyl Glycol Diheptanoate, Polyethylene, Silica, Trimethylpentanediol/Adipic Acid/Glycerin Crosspolymer, Nylon-12, Pentaerythrityl Tetraisostearate, Oleic/Linoleic/Linolenic Polyglycerides, Caprylic/Capric Triglyceride, Disteardimonium Hectorite, Polyglyceryl-3 Diisostearate, Tocopherol, Salicornia Herbacea Extract, Polydecene, Stearalkonium Hectorite, Rubus Idaeus (Raspberry) Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Prunus Armeniaca (Apricot) Kernel Oil, Moringa Oil/Hydrogenated Moringa Oil Esters, Microcrystalline Wax\Cera Microcristallina\Cire Microcristalline, Propylene Carbonate, Lecithin, Saccharin, Fragrance (Parfum), Tocopheryl Acetate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Bismuth Oxychloride (CI 77163), Blue 1 Lake (CI 42090), Carmine (CI 75470), Manganese Violet (CI 77742), Red 6 (CI 15850), Red 7 (CI 15850), Red 7 Lake (CI 15850), Red 21 (CI 45380), Red 22 (CI 45380), Red 27 (CI 45410), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Red 33 Lake (CI 17200), Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985).Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",Sustainable Packaging Brand
pimprod2036944,33,Pure Color Matte Lipstick,"BenefitsThis long lasting lipstick saturates lips with statement-making, wearable color designed to flatter all skintones. High-performance lipstick stays color true and wears for 10 impactful hours while resisting bleeding, feathering and creasing.Matte Finish: Plush powder complex delivers a smooth, velvety matte finish. Full coverage lipstick with plumping, nourishing and conditioning benefits. (Want more shades? Check out Estée Lauder's Crème and Hi-Lustre finishes, too.)Key IngredientsFEATURED INGREDIENT: Moisture Lock ComplexRich, naturally derived* Moisture Lock Complex features a blend of potent oils plus a powerful plant extract to instantly condition and plump while maintaining moisture on lips over time.Potent Oil Blend: Red Raspberry Seed Oil, Meadowfoam Seed Oil and Apricot Seed Oil nourish and condition lips.Salicornea Herbacea Extract: Powerful plant extract maintains lips’ moisture and comfort over time.*Per ISO Standard 16128. From plant sources, non-petroleum mineral sources, and/or water.FeaturesExpertly designed lipstick bullet is perfectly shaped to help sculpt the curves of your lips with effortless precision. The golden case with its magnetic cap is a delight to have and to hold.","Octyldodecanol, Neopentyl Glycol Diheptanoate, Polyethylene, Silica, Trimethylpentanediol/Adipic Acid/Glycerin Crosspolymer, Nylon-12, Pentaerythrityl Tetraisostearate, Oleic/Linoleic/Linolenic Polyglycerides, Caprylic/Capric Triglyceride, Disteardimonium Hectorite, Polyglyceryl-3 Diisostearate, Tocopherol, Salicornia Herbacea Extract, Polydecene, Stearalkonium Hectorite, Rubus Idaeus (Raspberry) Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Prunus Armeniaca (Apricot) Kernel Oil, Moringa Oil/Hydrogenated Moringa Oil Esters, Microcrystalline Wax\Cera Microcristallina\Cire Microcristalline, Propylene Carbonate, Lecithin, Saccharin, Fragrance (Parfum), Tocopheryl Acetate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Bismuth Oxychloride (CI 77163), Blue 1 Lake (CI 42090), Carmine (CI 75470), Manganese Violet (CI 77742), Red 6 (CI 15850), Red 7 (CI 15850), Red 7 Lake (CI 15850), Red 21 (CI 45380), Red 22 (CI 45380), Red 27 (CI 45410), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Red 33 Lake (CI 17200), Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985).Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",Sustainable Packaging Brand
pimprod2037214,50,Unlocked Satin Crème Lipstick,"BenefitsBuildable, full coverage with a satin crème finishCreamy, weightless formula glides on seamlessly and melts upon applicationCustom bullet shape allows for precise application5% of profits from Unlocked support the Nonhuman Rights ProjectVegan and cruelty-freeFeatures100% said lips look and feel smoother100% said lips feel hydrated100% said the product does not feather or bleed100% said the product delivers high-impact color in one swipeFormulated WithoutParabensMineral OilFormaldehydeGluten","Oasis: Tridecyl Trimellitate, Polyglyceryl-2 Triisostearate, Dimethicone, Hydrogenated Polyisobutene, Synthetic Beeswax, Caprylic/Capric Triglyceride, Microcrystalline Wax/Cera Microcristallina, Polyethylene, Hdi/Trimethylol Hexyllactone Crosspolymer, Dimethicone Crosspolymer, Polyisobutene, Synthetic Fluorphlogopite, Silica, Polyhydroxystearic Acid, Sorbitan Isostearate, Diisostearyl Malate, Fragrance/Parfum, Caprylic/Capric Glycerides, Aluminum Hydroxide, Hydroxystearic Acid, Argania Spinosa Kernel Oil, Mangifera Indica (Mango) Seed Butter, Persea Gratissima (Avocado) Oil, Butyrospermum Parkii (Shea) Butter, Hydrogenated Vegetable Oil, Tocopherol, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499), Red 7 Lake (CI 15850), Yellow 5 Lake (CI 19140), Blue 1 Lake (CI 42090).*Ingredient lists and claims may change or vary from time to time as part of our commitment to innovation and maintaining global compliance. Please refer to the ingredient list on the product packaging you receive to ensure the ingredients are suitable for your personal use.","Cruelty Free, Vegan"
pimprod2037252,12,Cherry Pick Lip Color Butter,"FeaturesInfused with a deliciously fruity scent and a blend of lip-loving ingredients like pomegranate flower extract + cherry butter to plump and moisturize.Twist wisely! Once lip butter goes up, it won't come back down.BenefitsVegan and cleanly formulated.","Diisostearyl Malate, Polyglyceryl-2 Triisostearate, Polybutene, Bis-Diglyceryl Polyacyladipate-2, Caprylic/Capric Triglyceride, Microcrystalline Wax (Cera Microcristallina/Cire Microcristalline), Synthetic Wax, CI 17200 (Red 33 Lake), CI 77891 (Titanium Dioxide), Stearalkonium Hectorite, Paraffin, Propylene Carbonate, Parfum (Fragrance), Caprylyl Glycol, Phenoxyethanol, Ethylene/Propylene Copolymer, CI 15850 (Red 7), Butyrospermum Parkii (Shea Butter/Beurre de Karité), CI 15985 (Yellow 6 Lake), Simmondsia Chinensis (Jojoba) Seed Oil, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Hexylene Glycol, CI 42090 (Blue 1 Lake), Punica Granatum (Pomegranate/Grenade) Flower Extract, Prunus Avium (Sweet Cherry/Guigne) Seed Oil, Polyglyceryl-3 Diisostearate. V/081722","Clean Ingredients, Cruelty Free, Vegan"
pimprod2037359,50,Unlocked Satin Crème Lipstick in Red 0,"BenefitsBuildable, full coverage with a satin crème finishCreamy, weightless formula glides on seamlessly and melts upon applicationCustom bullet shape allows for precise application5% of profits from Unlocked support the Nonhuman Rights ProjectVegan and cruelty-freeFeatures100% said lips look and feel smoother100% said lips feel hydrated100% said the product does not feather or bleed100% said the product delivers high-impact color in one swipeFormulated WithoutParabensMineral OilFormaldehydeGluten","Red 0: Tridecyl Trimellitate, Polyglyceryl-2 Triisostearate, Dimethicone, Hydrogenated Polyisobutene, Synthetic Beeswax, Caprylic/Capric Triglyceride, Microcrystalline Wax/Cera Microcristallina, Polyethylene, Hdi/Trimethylol Hexyllactone Crosspolymer, Dimethicone Crosspolymer, Polyisobutene, Synthetic Fluorphlogopite, Silica, Polyhydroxystearic Acid, Sorbitan Isostearate, Diisostearyl Malate, Fragrance/Parfum, Caprylic/Capric Glycerides, Aluminum Hydroxide, Hydroxystearic Acid, Argania Spinosa Kernel Oil, Mangifera Indica (Mango) Seed Butter, Persea Gratissima (Avocado) Oil, Butyrospermum Parkii (Shea) Butter, Hydrogenated Vegetable Oil, Tocopherol, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499), Red 7 Lake (CI 15850), Yellow 6 Lake (CI 15985), Red 33 Lake (CI 17200), Red 6 (CI 15850).*Ingredient lists and claims may change or vary from time to time as part of our commitment to innovation and maintaining global compliance. Please refer to the ingredient list on the product packaging you receive to ensure the ingredients are suitable for your personal use.","Cruelty Free, Vegan"
pimprod2037470,6,Locked Kiss Ink Lipstick,"BenefitsKissproof, transfer-proof, waterproof, budge-proof lipstickColour-true, 24 hoursNon-bleeding, non-feathering, non-flaking, 24 hoursDouble-coated, ultra-refined lipstick pigments that gently hug lipsKey IngredientsPassion Fruit Oil, Coconut Oil, Shea Butter: Provides a hydrating, comfortable, next-to-naked feel.Research Results99% said it was easy to apply to lips*92% said colour looked smooth throughout the day and kept lips feeling comfortable**Consumer testing on 143 panelists after one week of product use2023 Allure Best of Beauty Award Winner","Isododecane, Dimethicone Silylate, Ppg-51/Smdi Copolymer, Disteardimonium Hectorite, Dimethicone, Polymethyl Methacrylate, Kaolin, Boron Nitride, Silica, Passiflora Edulis Seed Oil, Propylene Carbonate, Hdi/Trimethylol Hexyllactone Crosspolymer, Petrolatum, Polybutene, Cocos Nucifera (Coconut) Oil, Butyrospermum Parkii (Shea) Butter, Caprylyl Glycol, Octyldodecanol, Polydecene, Triethoxysilylethyl Polydimethylsiloxyethyl Dimethicone, Methicone, Acrylates/Ethylhexyl Acrylate/Dimethicone Methacrylate Copolymer, Copernicia Cerifera (Carnauba) Wax\ Copernicia Cerifera Cera \Cire De Carnauba, Synthetic Beeswax, Hexylene Glycol, Isopropyl Titanium Triisostearate, Trimethylsiloxysilicate, Saccharin, Tetrahexyldecyl Ascorbate, Tocopheryl Acetate, Fragrance (Parfum), Phenoxyethanol, [+/- Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Blue 1 Lake (CI 42090), Red 6 (CI 15850), Red 7 (CI 15850), Red 21 (CI 45380), Red 27 (CI 45410), Red 28 (CI 45410), Red 30 (CI 73360), Red 33 (CI 17200), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Red 21 Lake (CI 45380), Red 27 Lake (CI 45410), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Red 33 Lake (CI 17200), Yellow 5 (CI 19140), Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985)].",
pimprod2037498,18,High Vibe Lip Color,"BenefitsLips feel more hydrated, smoother & softer after 2 weeks of useLightweight yet, vibrant luminous shineNon-drying, comfortable, color true 6-hour wearColor does not bleed, feather, nor smudgeFeaturesGlides sensuously onto lips delivering impactful vivid color in just one effortless strokeSupercharged pigments & light-reflecting, vivid pearls boost color vibrancy while Guava oil ensures a comfortable smooth wear for 6 hoursHigh energy color inspired by Laura Mercier's vision that a touch of color can brighten your lifeFormulated WithoutParabensSulfatesOilAlcoholPhthalatesFormaldehyde","Octyldodecanol, Dimethicone, Synthetic Wax, Mica, Ethylene/Propylene Copolymer, Silica, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Psidium Guajava Fruit Extract, Ethyl Vanillin, Flavor (Aroma), Caprylic/Capric Triglyceride, Disteardimonium Hectorite. May Contain/Peut Contenir (+/-): Blue 1 Lake (Ci 42090), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Red 6 (Ci 15850), Red 7 Lake (Ci 15850), Red 28 Lake (Ci 45410), Titanium Dioxide (Ci 77891), Yellow 5 Lake (Ci 19140), Yellow 6 Lake (Ci 15985).",
pimprod2037994,14,My Dream Lipstick,"BenefitsDelivers glistening, full-coverage color with super-soft hydration and a lightweight, luminous modern finish.Containing enzyme-rich papaya extracts for antioxidant benefits, this intensely moisturizing formulaIncludes emollient aloe vera for all-day hydration and comfortable, flexible wear.Research Results90% Agree lips feel intensely hydrated85% Agree lips feel hydrated over time*Consumer testing on 20 people over 3 daysFormulated WithoutParabensTalcFragrance","Tridecyl Trimellitate, Trimethylolpropane Triisostearate, Polybutene, Octyldodecanol, Microcrystalline Wax (Cera Microcristallina), Hydrogenated Polyisobutene, Vp/Eicosene Copolymer, Caprylic/Capric Triglyceride, Polyethylene, Mica, Stearalkonium Bentonite, Silica, Hydrogenated Styrene/Butadiene Copolymer, Phytosteryl Isostearate, Propylene Carbonate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Ethyl Vanillin, Dicalcium Phosphate, Rubus Idaeus (Raspberry) Leaf Extract [Rubus Idaeus Leaf Extract], Calcium Aluminum Borosilicate, Aluminum Calcium Sodium Silicate, Calcium Titanium Borosilicate, Alumina, Calcium Sodium Borosilicate, Synthetic Fluorphlogopite, Tin Oxide, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Blue 1 Lake (CI 42090), Yellow 5 Lake (CI 19140), Red 6 (CI 15850), Red 7 Lake (CI 15850).",
pimprod2037997,14,I Need A Rouge Matte Liquid Lipstick,"FeaturesIn celebration of International Women's Day, Natasha introduces I Need A Rouge Matte Liquid Lipstick, a weightless, hydrating liquid lipstick with high-impact 18-hour intensity.One-stroke full color impact application gives you an all-day velvety matte finish that moves with your lips for comfortable, flexible wear.A new generation of liquid lipsticks, the advanced formula visibly smooths lip texture for supple, crease-proof perfection.BenefitsGalaxy Polymer technology provides a unique liquid texture that glazes lips with a wash of vivid matte color that won't crease, flake, or feather.Infused with Hydraberry - a dynamic active made from raspberry stem cell extract that boosts levels of hyaluronic acid & essential ceramidesThis ultra-modern liquid lipstick gives full coverage with an elastic, non-drying, airy feel.Proven 18-hour wear with no transfer and mask-proof performance**Ex-Vivo Tested on a panel of 20 women for 18-hour wear with no transfer and mask-proof performance.","Isododecane, Trimethylsiloxysilicate , Dimethicone, Trisiloxane, Mica, Isononyl Isononanoate, Red 28 Lake CI 45410, Microcrystalline Wax (Cera Microcristallina), Cetyl Dimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Red 7 CI 15850, Disteardimonium Hectorite, Illite, Yellow 6 Lake CI 15985, C30-45 Alkyl Dimethicone, Alcohol, Caprylic/Capric Triglyceride, Iron Oxides CI 77491, Ethyl Vanillin, Punica Granatum Pericarp Extract, Water (Aqua), Laureth-4, Vitis Vinifera (Grape) Fruit Extract [Vitis Vinifera Fruit Extract], BHT, Titanium Dioxide [CI 77891], Tin Oxide.",
pimprod2038006,14,I Need A Rouge Lip Styletto,"BenefitsComes in a NEW formula featuring emollient waxes & bio-mimetic pigments for lasting hydration & a subtle luminous finish that fuses with lips for all-day comfortable wear.Formulated with algae extract & milk thistle seed oil actives, I Need A Rouge Lip Styletto is rich in omega-3 fatty acids to nourish & replenish skin's moisture barrier.FeaturesA long-wearing, high-precision lip stylo in two must-have modern red shades, I NEED A ROUGE LIP STYLETTO delivers one-stroke color in a lightweight layer of ravishing red that won't bleed, or feather.Presented in elegant, super-slim 0.6mm packaging for razor-sharp pro-level precision, the creamy, hydrating formula achieves full-coverage, vibrant red lips in one swipe.","Emilia: Octyldodecanol, Polybutene, Polyethylene, Microcrystalline Wax (Cera Microcristallina), Dicalcium Phosphate, Hydrogenated Polyisobutene, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Ethylene/Propylene/Styrene Copolymer, Caprylic/Capric Triglyceride, Ethyl Vanillin, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Butylene/Ethylene/Styrene Copolymer, Aluminum Hydroxide, Synthetic Fluorphlogopite, Tocopherol, BHT, Vitis Vinifera (Grape) Fruit Extract [Vitis Vinifera Fruit Extract], Triethoxycaprylylsilane, Mica, Calcium Aluminum Borosilicate, C20-24 Olefin, Aluminum Calcium Sodium Silicate, Calcium Titanium Borosilicate, Alumina, Calcium Sodium Borosilicate, Silica, Tin Oxide, Titanium Dioxide (CI 77891), Iron Oxides CI 77491, Iron Oxides CI 77492, Blue 1 Lake CI 42090, Red 7 Lake CI 15850, Yellow 5 Lake CI 19140, Red 28 Lake CI 45410.",
pimprod2038011,14,I Need A Rose Lipstick,"FeaturesHigh-performance lipstick inspired by ND's cult classic I Need A Nude Lipstick range.Delivers immediate, vibrant color & intense hydration with a smooth shine & comfortable wear.Innovative full coverage gel-based lipstick that defines and conditions the lips while providing maximum moisture.Lightweight, creamy formula melts into skin & keeps lips plump and hydrated over time.BenefitsInfused with aloe vera & papaya fruit extracts with anti-oxidants & anti-inflammatory to leave the skin smooth & hydrated.Long-lasting & water-resistant formula.Formulated without talc, parabens, d5, fragrance.Research Results90% agree lips feel instantly hydrated85% agree lips feel hydrated overtime*Consumer testing on 20 people over 3 days",12.5NB Calla: Triisodecyl Trimellitate Trimethylolpropane Triisostearate Polybutene Octyldodecanol Titanium Dioxide (CI 77891) Microcrystalline Wax (Cera Microcristallina) Hydrogenated Polyisobutene Caprylic/Capric Triglyceride Vp/Eicosene Copolymer Polyethylene Mica Iron Oxides (CI 77491) Iron Oxides (CI 77492) Stearalkonium Bentonite Methyl Methacrylate Crosspolymer Red 7 Lake (CI 15850) Hydrogenated Styrene/Butadiene Copolymer Phytosteryl Isostearate Propylene Carbonate Blue 1 Lake (CI 42090) Pentaerythrityl Tetra-Di-T- Butyl Hydroxyhydrocinnamate Ethyl Vanillin Dicalcium Phosphate Bht Rubus Idaeus (Raspberry) Leaf Extract [Rubus Idaeus Leaf Extract] Yellow 5 Lake (CI 19140) Tin Oxide.,
